label,text
0,meant say cant wait see getting bored bridgwater banter
0,neva mind ok
0,fine imma get drink somethin want come find
1,22 days kick euro2004 kept date latest news results daily removed send get txt stop 83222
0,valentine game send dis msg friends 5 answers r someone really loves ques colour suits bestrply
0,many dependents
0,thanx4 today cer nice catch ave find time often oh well take care c soonc
0,called said himthen choose future
0,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles 1st
0,like v shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt reaction lor
0,family happiness
0,come n pick ì come immediately aft lesson
0,let snow let snow kind weather brings ppl together friendships grow
0,dear got ltgt dollars hi hi
0,good words words may leave dismay many times
0,make sure alex knows birthday fifteen minutes far youre concerned
0,sorry got things may pub later
0,nah straight bring bud drinks something thats actually little useful straight cash
0,haha good hear im officially paid market 8th
0,many licks take get center tootsie pop
0,yup thk r e teacher said make face look longer darren ask cut short
1,new textbuddy chat horny guys area 25p free receive search postcode gaytextbuddycom txt one name 89693
1,todays vodafone numbers ending 4882 selected receive å£350 award number matches call 09064019014 receive å£350 award
0,please dont say like hi hi hi
0,thank
0,oh forwarded message thought send
0,got seventeen pounds seven hundred ml ûò hope ok
1,dear voucher holder claim weeks offer pc go httpwwwetlpcoukexpressoffer tscs apply2 stop texts txt stop 80062
0,n funny
0,sweetheart hope kind day one loads reasons smile biola
0,ì login dat time dad fetching ì home
0,shower baby
0,askd question hours answer
0,well imma definitely need restock thanksgiving ill let know im
0,said kiss kiss cant sound effects gorgeous man isnt kind person needs smile brighten day
0,probably gon na swing wee bit
0,ya nice ready thursday
0,allo braved buses taken trains triumphed mean weû÷re bû÷ham jolly good rest week
0,watching cartoon listening music amp eve go temple amp church
0,mind ask happened dont say uncomfortable
1,private 2003 account statement shows 800 unredeemed points call 08715203694 identifier code 40533 expires 311004
0,prob send email
1,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3ss 150ppm
0,thats cool sometimes slow gentle sonetimes rough hard
0,im gon na say sorry would normal starting panic time sorry seeing tuesday
0,wait know wesleys town bet hella drugs
0,fine miss much
0,got persons story
0,tell drug dealers getting impatient
0,sun cant come earth send luv rays cloud cant come river send luv rain cant come meet send care msg gud evng
0,place man
0,doesnt make sense take unless free need know wikipediacom
1,88800 89034 premium phone services call 08718711108
0,sea lays rock rock envelope envelope paper paper 3 words
0,mums repent
0,sorry going home first daddy come fetch ì later
0,leave de start prepare next
0,yes baby study positions kama sutra
0,en chikku nange bakra msg kalstiyathen teacoffee
0,carlosll minute still need buy
0,pay ltdecimalgt lakhs
0,good evening talk later
0,receive msg
0,ho ho big belly laugh see ya tomo
1,sms ac sun0819 posts helloyou seem cool
1,get 1st ringtone free reply msg tone gr8 top 20 tones phone every week å£150 per wk opt send stop 08452810071 16
0,ditto wont worry saying anything anymore like said last night whatever want ill peace
0,ive got ltgt way could pick
0,dont knw pa drink milk
0,maybe say hi find got card great escape wetherspoons
0,piggy r awake bet ure still sleeping im going lunch
0,cause im freaky lol
0,missed call cause yelling scrappy miss cant wait come home im lonely today
0,hex place talk explain
0,ìï log wat sdryb8i
0,xy going e lunch
1,hi im sue 20 years old work lapdancer love sex text live im bedroom text sue 89555 textoperator g2 1da 150ppmsg 18
0,wanted ask ì wait finish lect cos lect finishes hour anyway
0,finished work yet
0,every king crying baby every great building map imprtant r today wil reach tomorw gud ni8
0,dearme cherthalain case r coming cochin please call bfore starti shall also reach accordinglyor tell day r comingtmorow engaged ans holiday
0,thanks love torch bold
1,forwarded 448712404000please call 08712404000 immediately urgent message waiting
0,farm open
0,sorry trouble buy 4d dad 1405 1680 1843 big 1 small sat n sun thanx
0,sister law hope great month saying hey abiola
0,purchase stuff today mail po box number
0,ah poop looks like ill prob send laptop get fixed cuz gpu problem
0,good good job like entrepreneurs
0,aight close still around alexs place
0,meet corporation st outside gap û see mind working
0,mum ask ì buy food home
0,ku also dont msg reply msg
0,much r ì willing pay
0,sorry ill call later
0,important prevent dehydration giving enough fluids
0,thats bit weird even supposed happening good idea sure pub
0,true deari sat pray evening felt soso smsd time
0,dont think get away trek long family town sorry
0,wan na gym harri
0,quite late lar ard 12 anyway wun b drivin
1,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alerts reply word
1,4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt tcs
0,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt 1 didnt move saidif made students
0,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
1,08714712388 10am7pm cost 10p
0,save stress person dorm account send account details money sent
0,also knows lunch menu da know
0,stuff sell ill tell
1,449071512431 urgent 2nd attempt contact uu å£1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary maxå£7 50
0,book lesson msg call work sth im going get specs membership px3748
1,guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712394 10am7pm
0,macha dont feel upseti assume mindsetbelieve one evening wonderful plans uslet life begin againcall anytime
0,oh send address
0,sfine anytime best
0,wondar full flim
0,ya even cookies jelly
0,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay r also runninglets run
0,got looks scrumptious daddy wants eat night long
0,cos lar im ba dao ok 1 pm lor never ask go ah said would ask fri said ask today
0,alright omw got ta change order half8th
0,exactly anyways far jide study visiting
0,dunno ask
1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email call 123
0,didnt spring coming early yay
0,lol wont feel bad use money take steak dinner
0,even dont get trouble convincingjust tel twice tel neglect msgs dont c read itjust dont reply
0,leaving qatar tonite search opportunityall went fastpls add prayers dearrakhesh
0,one talking
0,thanks looking really appreciate
1,hi customer loyalty offerthe new nokia6650 mobile å£10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
0,wish
0,haha mayb ure rite know well da feeling liked someone gd lor faster go find one gals group attached liao
0,yes glad made
0,well little time thing good times ahead
0,got room soon û hadnt put clocks back til 8 shouted everyone get realised 7 wahay another hour bed
0,ok may free gym
0,men like shorter ladies gaze eyes
0,dunno jus say go lido time 930
0,promise take good care princess run please send pics get chance talk later
1,subscribed best mobile content service uk å£3 per 10 days send stop 82324 helpline 08706091795
0,reason weve spoken year anyways great week best exam
0,monday next week give full gist
1,realize 40 years well thousands old ladies running around tattoos
1,important customer service announcement premier
0,dont gim lip caveboy
0,get library
0,realy sorryi dont recognise number confused r please
0,didnt holla
0,cant think anyone spare room top head
0,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas
0,made appointment
0,call youcarlos isare phones vibrate acting might hear texts
1,romantic paris nights flights å£79 book next year call 08704439680tscs apply
0,grandmas oh dear still ill felt shit morning think hungover another night leave sat
1,urgent å£500 guaranteed award still unclaimed call 09066368327 closingdate040902 claimcode m39m51 å£150pmmorefrommobile2bremovedmobypobox734ls27yf
0,nothing jus tot would ask cos ba gua went mt faber yest yest jus went already mah today going jus call lor
0,wishing family merry x mas happy new year advance
1,awarded city break could win å£200 summer shopping spree every wk txt store 88039 skilgme tscs087147403231winawkage16 å£150perwksub
0,im nt goin got somethin unless meetin dinner lor haha wonder go tis time
0,sorry ill call later
0,cant pick phone right please send message
0,lol know theyre dramatic schools already closed tomorrow apparently cant drive inch snow supposed get
0,getting anywhere damn job hunting
0,lol drunkard hair moment yeah still tonight wats plan
0,idc get weaseling way shit twice row
0,wil ltgt minutes got space
0,sleepingand surfing
0,thanks picking trash
0,dont go tell friend youre sure want live smokes much spend hours begging come smoke
0,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx
0,happy new year dear brother really miss got number decided send text wishing happiness abiola
0,means get door
0,opinion 1 jada 3 kusruthi lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple please reply
0,hmmm thought said hours slave 3 late punish
0,beerage
1,important customer service announcement premier call freephone 0800 542 0578
