label,text
spam,tried contact reply offer 750 mins 150 textand new video phone call 08002988890 reply free delivery tomorrow
ham,exwife able kids want kids one day
ham,hows scotland hope showing jjc tendencies take care live dream
ham,tell headache want use 1 hour sick time
ham,dun thk ill quit yet hmmm go jazz yogasana oso go meet em lessons den
ham,pete please ring meive hardly gotany credit
ham,ya srsly better yi tho
ham,im meeting call later
spam,chance win å£250 wkly shopping spree txt shop 80878 tscs wwwtxt2shopcom custcare 08715705022 1x150pwk
spam,specially selected receive 2000 pound award call 08712402050 lines close cost 10ppm 16 tcs apply ag promo
spam,private 2003 account statement 07753741225 shows 800 unredeemed points call 08715203677 identifier code 42478 expires 241004
ham,still grand prix
ham,met stranger choose friend long world stands friendship never ends lets friends forever gud nitz
ham,great
ham,gud mrng dear nice day
spam,important customer service announcement call freephone 0800 542 0825
ham,exhausted train morning much wine pie sleep well
ham,im going buy mums present ar
ham,mind blastin tsunamis occur rajnikant stopped swimming indian oceand
ham,sending home first ok lor im ready yet
ham,speaking cash yet
ham,happy come noon
ham,meet lunch la
ham,take care n get well soon
spam,xclusiveclubsaisai 2morow 285 soiree speciale zouk nichols parisfree roses ladies info 0794674629107880867867
ham,meant say cant wait see getting bored bridgwater banter
ham,neva mind ok
ham,fine imma get drink somethin want come find
spam,22 days kick euro2004 kept date latest news results daily removed send get txt stop 83222
ham,valentine game send dis msg friends 5 answers r someone really loves ques colour suits bestrply
ham,many dependents
ham,thanx4 today cer nice catch ave find time often oh well take care c soonc
ham,called said himthen choose future
ham,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles 1st
ham,like v shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt reaction lor
ham,family happiness
ham,come n pick ì come immediately aft lesson
ham,let snow let snow kind weather brings ppl together friendships grow
ham,dear got ltgt dollars hi hi
ham,good words words may leave dismay many times
ham,make sure alex knows birthday fifteen minutes far youre concerned
ham,sorry got things may pub later
ham,nah straight bring bud drinks something thats actually little useful straight cash
ham,haha good hear im officially paid market 8th
ham,many licks take get center tootsie pop
ham,yup thk r e teacher said make face look longer darren ask cut short
spam,new textbuddy chat horny guys area 25p free receive search postcode gaytextbuddycom txt one name 89693
spam,todays vodafone numbers ending 4882 selected receive å£350 award number matches call 09064019014 receive å£350 award
ham,please dont say like hi hi hi
ham,thank
ham,oh forwarded message thought send
ham,got seventeen pounds seven hundred ml ûò hope ok
spam,dear voucher holder claim weeks offer pc go httpwwwetlpcoukexpressoffer tscs apply2 stop texts txt stop 80062
ham,n funny
ham,sweetheart hope kind day one loads reasons smile biola
ham,ì login dat time dad fetching ì home
ham,shower baby
ham,askd question hours answer
ham,well imma definitely need restock thanksgiving ill let know im
ham,said kiss kiss cant sound effects gorgeous man isnt kind person needs smile brighten day
ham,probably gon na swing wee bit
ham,ya nice ready thursday
ham,allo braved buses taken trains triumphed mean weû÷re bû÷ham jolly good rest week
ham,watching cartoon listening music amp eve go temple amp church
ham,mind ask happened dont say uncomfortable
spam,private 2003 account statement shows 800 unredeemed points call 08715203694 identifier code 40533 expires 311004
ham,prob send email
spam,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3ss 150ppm
ham,thats cool sometimes slow gentle sonetimes rough hard
ham,im gon na say sorry would normal starting panic time sorry seeing tuesday
ham,wait know wesleys town bet hella drugs
ham,fine miss much
ham,got persons story
ham,tell drug dealers getting impatient
ham,sun cant come earth send luv rays cloud cant come river send luv rain cant come meet send care msg gud evng
ham,place man
ham,doesnt make sense take unless free need know wikipediacom
spam,88800 89034 premium phone services call 08718711108
ham,sea lays rock rock envelope envelope paper paper 3 words
ham,mums repent
ham,sorry going home first daddy come fetch ì later
ham,leave de start prepare next
ham,yes baby study positions kama sutra
ham,en chikku nange bakra msg kalstiyathen teacoffee
ham,carlosll minute still need buy
ham,pay ltdecimalgt lakhs
ham,good evening talk later
ham,receive msg
ham,ho ho big belly laugh see ya tomo
spam,sms ac sun0819 posts helloyou seem cool
spam,get 1st ringtone free reply msg tone gr8 top 20 tones phone every week å£150 per wk opt send stop 08452810071 16
ham,ditto wont worry saying anything anymore like said last night whatever want ill peace
ham,ive got ltgt way could pick
ham,dont knw pa drink milk
ham,maybe say hi find got card great escape wetherspoons
ham,piggy r awake bet ure still sleeping im going lunch
ham,cause im freaky lol
ham,missed call cause yelling scrappy miss cant wait come home im lonely today
ham,hex place talk explain
ham,ìï log wat sdryb8i
ham,xy going e lunch
spam,hi im sue 20 years old work lapdancer love sex text live im bedroom text sue 89555 textoperator g2 1da 150ppmsg 18
ham,wanted ask ì wait finish lect cos lect finishes hour anyway
ham,finished work yet
ham,every king crying baby every great building map imprtant r today wil reach tomorw gud ni8
ham,dearme cherthalain case r coming cochin please call bfore starti shall also reach accordinglyor tell day r comingtmorow engaged ans holiday
ham,thanks love torch bold
spam,forwarded 448712404000please call 08712404000 immediately urgent message waiting
ham,farm open
ham,sorry trouble buy 4d dad 1405 1680 1843 big 1 small sat n sun thanx
ham,sister law hope great month saying hey abiola
ham,purchase stuff today mail po box number
ham,ah poop looks like ill prob send laptop get fixed cuz gpu problem
ham,good good job like entrepreneurs
ham,aight close still around alexs place
ham,meet corporation st outside gap û see mind working
ham,mum ask ì buy food home
ham,ku also dont msg reply msg
ham,much r ì willing pay
ham,sorry ill call later
ham,important prevent dehydration giving enough fluids
ham,thats bit weird even supposed happening good idea sure pub
ham,true deari sat pray evening felt soso smsd time
ham,dont think get away trek long family town sorry
ham,wan na gym harri
ham,quite late lar ard 12 anyway wun b drivin
spam,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alerts reply word
spam,4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt tcs
ham,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt 1 didnt move saidif made students
ham,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
spam,08714712388 10am7pm cost 10p
ham,save stress person dorm account send account details money sent
ham,also knows lunch menu da know
ham,stuff sell ill tell
spam,449071512431 urgent 2nd attempt contact uu å£1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary maxå£7 50
ham,book lesson msg call work sth im going get specs membership px3748
spam,guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712394 10am7pm
ham,macha dont feel upseti assume mindsetbelieve one evening wonderful plans uslet life begin againcall anytime
ham,oh send address
ham,sfine anytime best
ham,wondar full flim
ham,ya even cookies jelly
ham,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay r also runninglets run
ham,got looks scrumptious daddy wants eat night long
ham,cos lar im ba dao ok 1 pm lor never ask go ah said would ask fri said ask today
ham,alright omw got ta change order half8th
ham,exactly anyways far jide study visiting
ham,dunno ask
spam,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email call 123
ham,didnt spring coming early yay
ham,lol wont feel bad use money take steak dinner
ham,even dont get trouble convincingjust tel twice tel neglect msgs dont c read itjust dont reply
ham,leaving qatar tonite search opportunityall went fastpls add prayers dearrakhesh
ham,one talking
ham,thanks looking really appreciate
spam,hi customer loyalty offerthe new nokia6650 mobile å£10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
ham,wish
ham,haha mayb ure rite know well da feeling liked someone gd lor faster go find one gals group attached liao
ham,yes glad made
ham,well little time thing good times ahead
ham,got room soon û hadnt put clocks back til 8 shouted everyone get realised 7 wahay another hour bed
ham,ok may free gym
ham,men like shorter ladies gaze eyes
ham,dunno jus say go lido time 930
ham,promise take good care princess run please send pics get chance talk later
spam,subscribed best mobile content service uk å£3 per 10 days send stop 82324 helpline 08706091795
ham,reason weve spoken year anyways great week best exam
ham,monday next week give full gist
spam,realize 40 years well thousands old ladies running around tattoos
spam,important customer service announcement premier
ham,dont gim lip caveboy
ham,get library
ham,realy sorryi dont recognise number confused r please
ham,didnt holla
ham,cant think anyone spare room top head
ham,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas
